1 2.5 1
2 2.5 0.557779  
3 2.5 0.222189 
4 2.5 0.0631665
5 2.5 0.00526828
6 2.5 1.8816e-05
7 2.5 0
8 2.5 0
9 2.5 0
10 2.5 0
