1 2.75 1
2 2.75 0.557779
3 2.75 0.222189
4 2.75 0.0631665
5 2.75 0.00526828
6 2.75 1.8816e-05
7 2.75 0
8 2.75 0
9 2.75 0
10 2.75 0
