1 3.25 1
2 3.25 1
3 3.25 0.991557
4 3.25 0.948742
5 3.25 0.837806
6 3.25 0.62948
7 3.25 0.502647
8 3.25 0.344975
9 3.25 0.174315
10 3.25 0.0350968
