1 3.5 1
2 3.5 1
3 3.5 0.991557
4 3.5 0.948742
5 3.5 0.837806
6 3.5 0.62948
7 3.5 0.502647
8 3.5 0.344975
9 3.5 0.174315
10 3.5 0.0350968
